mfcc,zcr,srf,flux,chroma,class
"[-5.76837219e+02  6.34545250e+01 -1.40362012e+00  1.13880005e+01
  5.11912680e+00  2.72047162e-01 -1.24458971e+01 -1.59582262e+01
 -1.36042559e+00 -5.62358809e+00 -3.54742622e+00 -5.92854929e+00
 -6.22422886e+00 -4.25945950e+00 -6.14844227e+00 -8.16552579e-01
 -4.40049028e+00 -1.96486628e+00 -2.67941785e+00 -3.36415625e+00
 -6.17615318e+00 -3.23722053e+00 -2.89198112e+00 -2.25374436e+00
 -3.61296511e+00 -1.41074407e+00 -3.60858941e+00  1.88592076e+00
 -3.43761230e+00  2.15061396e-01 -1.81439745e+00  6.77080825e-02
 -2.33995819e+00 -1.03694248e+00 -1.49620342e+00 -3.11922338e-02
 -2.18470669e+00 -1.69747531e+00 -2.28054667e+00  1.97384679e+00]",1.332221136088398,1.0459498235797815,-0.3560283095071466,"[0.49194905 0.5133913  0.47734463 0.44121325 0.53555274 0.5059914
 0.44650543 0.47480422 0.5573776  0.54308563 0.53801346 0.5419218 ]",fear
"[-3.88233795e+02  7.08866272e+01  1.12813902e+01 -3.66432667e+00
 -1.16061945e+01 -5.40917683e+00 -1.21886463e+01  5.27582932e+00
 -1.62065659e+01 -3.19107890e+00 -7.44032812e+00 -1.29050417e+01
  4.48176563e-01 -2.28635371e-01 -6.19917822e+00  2.87771249e+00
 -6.16200829e+00  7.66326189e+00 -6.49279416e-01 -3.02301598e+00
  4.41810179e+00  4.70940542e+00 -1.20170248e+00  6.13403130e+00
 -2.05678296e+00  5.75252771e+00 -2.09054613e+00  7.44966269e+00
 -1.50253975e+00  4.82123232e+00 -2.22232819e+00 -1.02035189e+00
 -1.48387754e+00  1.48407269e+00  1.18331039e+00  8.91515732e+00
  1.10448990e+01  1.50202103e+01  1.26942711e+01  1.05582609e+01]",-0.3419798064724712,-0.7474467673708556,0.5215765126744413,"[0.23177522 0.24570376 0.2514794  0.28659523 0.35650763 0.45900798
 0.49344423 0.36931676 0.34984612 0.3322136  0.3133919  0.26436624]",surprise
"[-4.9968155e+02  1.7458508e+01 -1.4908232e+01 -2.7058284e+00
 -1.0538856e+01 -1.0712955e+01 -4.0934682e+00 -1.2201355e+01
 -7.9325414e+00 -6.3163626e-01 -1.8222846e+00  6.8342280e-01
  1.6654295e+00  1.2974841e+01  8.5456352e+00  8.9008808e+00
  2.4734144e+00  1.3928616e+00  2.0718417e+00  2.4746625e+00
 -2.3136191e+00  3.4231460e-01  1.5378538e-01  8.4255755e-02
 -1.5195215e+00  1.0423928e+00 -3.2721800e-01  2.7030299e+00
  2.9217079e-01 -2.2405116e-01 -9.1841918e-01  2.0334110e+00
  6.7788762e-01  2.0485952e+00 -1.7558804e+00  1.6672928e+00
 -1.8625669e+00  1.2024956e-02  6.4846471e-02  2.2260385e+00]",2.5404185943199464,1.60629648108435,-1.2190265899979884,"[0.44376314 0.39552882 0.40851423 0.4293761  0.41486892 0.43672186
 0.5019657  0.5622025  0.5264693  0.43314862 0.4109827  0.46292785]",sad
"[-5.5007660e+02  4.0311600e+01 -8.2569237e+00  1.8153484e+00
  1.6538182e+00 -6.2557726e+00 -4.4693899e+00 -5.2624159e+00
 -9.8674135e+00 -5.6863518e+00 -3.7085922e+00 -6.2167754e+00
 -4.1688910e+00 -3.5300574e+00 -6.0576243e+00 -5.6540734e-01
 -6.4478421e+00 -3.5198355e+00 -4.6356707e+00 -5.9116321e+00
 -6.1400456e+00 -2.3705890e+00 -2.9361262e+00 -3.5296695e+00
 -3.9705348e+00  8.8149810e-01 -2.9713216e+00  2.1017375e+00
  1.6189030e+00  1.8197051e+00  2.1228015e+00  2.0291667e+00
  6.0244622e-03  3.5069779e-01 -1.5169089e+00  2.9222772e-01
 -9.5406026e-02  1.1825076e+00 -4.6495607e-01  1.6673768e+00]",2.1066222061443525,1.5095333721866921,-1.3385451743947483,"[0.5933397  0.57479143 0.5671263  0.61220175 0.60914576 0.50502473
 0.4260289  0.44190443 0.5248329  0.58397466 0.6399665  0.636333  ]",angry
"[-3.9550180e+02  5.8876617e+01 -8.0943794e+00  2.5177378e+01
  1.5589876e+00  6.0257262e-01 -3.5513370e+00 -1.9361322e+01
 -2.7716668e+00  1.0623239e+01 -1.7270340e+01  8.3142843e+00
 -2.0736575e+00  1.7826034e+00  7.6112717e-01 -6.0387740e+00
 -2.7207035e-01 -4.5444810e-01 -1.0284240e+01 -8.4757292e-01
 -2.5646896e+00 -3.2349632e+00 -9.2527790e+00 -7.5480807e-01
 -6.4073877e+00 -1.0948287e+00 -3.6778374e+00  4.2963114e-01
 -3.4749036e+00 -3.4648979e+00 -1.0086193e+01 -2.7263451e+00
  4.6832541e-01  1.5660294e+01  2.5421394e+01  3.5429066e+01
  3.0588747e+01  1.7748491e+01  2.1629748e+00 -2.3588591e+00]",-0.4462215752644323,-0.6669979793225208,0.3452136192657803,"[0.14710578 0.1924989  0.43168613 0.18620095 0.11445352 0.16634731
 0.41579726 0.7801925  0.39485615 0.2516868  0.18629347 0.17577077]",neutral
"[-4.0835516e+02  5.7257370e+01  1.3439423e+01 -1.4504134e+01
 -9.9454727e+00 -3.4031544e+00 -4.3278799e+00 -3.0388017e+00
 -2.1428095e+01  2.2352259e+00 -2.4184002e+01 -5.0191312e+00
 -9.0597048e+00 -4.4222227e-01 -2.6946442e+00  3.6319096e+00
 -5.8129826e+00  7.5480670e-01 -4.0684624e+00 -4.7602615e+00
  2.4639947e+00  1.8547171e+01  1.9679407e+01  3.1168808e+01
  2.6600666e+01  2.2254337e+01  7.3209181e+00  5.1542034e+00
 -3.9864182e-02  6.6420875e+00  4.1497483e+00  1.3913708e+00
 -4.6546721e+00 -5.5049758e+00  1.1918303e+00  4.1325111e+00
 -4.3801360e+00 -1.1537453e+00 -9.1037998e+00  1.2130678e+00]",-0.765653357176756,-0.6040390964705158,0.5329925566892817,"[0.2647815  0.5890664  0.5061651  0.22044471 0.0920136  0.09382549
 0.08222095 0.06301447 0.1043506  0.20362395 0.24115899 0.23116986]",fear
"[-3.1264999e+02  3.4975574e+01 -2.2405069e+01  1.0469717e+01
 -6.1816750e+00 -1.1004237e+01 -7.4018588e+00 -1.5979351e+01
 -6.5742779e-01 -2.1764748e+00 -1.1863621e+01  6.3705001e+00
 -1.4821406e+01  6.6261501e+00 -5.7395735e+00 -4.2567797e+00
  3.6258209e+00 -1.3821870e+00 -3.0429435e+00  2.8547628e+00
 -2.9211607e+00  4.0237856e+00  8.7700167e+00  1.2348035e+01
  6.8777122e+00  7.7951298e+00 -1.6695536e+00  5.1620302e+00
  2.8865469e+00  2.6678723e-01 -4.1559186e+00  9.4832915e-01
  4.4611015e+00  1.1508834e+01  1.5211140e+00  1.7716211e+00
 -3.7675216e+00 -3.0566704e+00 -3.8069699e+00 -2.3914623e+00]",-0.16417994071241954,0.4494766410975449,1.6894268745897327,"[0.3929638  0.4098486  0.39298642 0.41104615 0.3460797  0.17480369
 0.15380648 0.23024973 0.3799346  0.28285992 0.24148276 0.28834906]",happy
"[-5.6591602e+02  3.8288090e+01 -2.1674530e+01  4.8795575e-01
 -1.1638364e+01 -1.6372641e+01 -1.3282744e+01 -1.8349131e+01
 -1.4480889e+01  2.1734223e+00 -1.0481368e+01 -6.1945224e+00
  3.6081009e+00 -8.1253862e+00 -6.7463619e-01 -2.8102686e+00
 -5.6381121e+00  3.8193371e+00  2.2246923e+00  4.0537386e+00
  3.9833946e+00  3.5116765e+00  1.4570386e+00  7.2454920e+00
  3.5412550e+00  5.8932233e+00  3.4331534e+00 -1.0376813e+00
 -1.5256981e+00 -1.7209907e+00 -1.0207266e+00 -5.1852065e-01
 -3.6456409e+00 -8.2960439e-01 -1.0821997e+00  5.7681698e-01
 -3.0854383e-01 -3.0739722e-01 -2.4498520e+00  1.2769984e+00]",2.2704820218662722,1.027326027895017,-0.9786454689328804,"[0.4931229  0.51126534 0.47365624 0.455206   0.39337033 0.3777807
 0.43155208 0.41924924 0.4098411  0.36474463 0.38858387 0.4541065 ]",sad
"[-4.4298611e+02  7.2864471e+01  1.0167686e+01  4.3633375e+00
  4.5971379e+00 -3.4330573e+00 -1.6358149e+01 -7.5101888e-01
 -1.2177249e+01 -7.1625919e+00 -4.7601867e+00 -8.1617708e+00
 -1.4300832e+00 -1.2582031e-01  1.0252616e+00  2.4202313e+00
  7.0650959e-01  1.3046526e+01 -4.0131581e-01  7.4484563e-01
  1.9011790e+00  6.9664842e-01 -3.5889800e+00  6.7287831e+00
 -4.1902857e+00  7.5239258e+00  6.5546699e+00  9.5659742e+00
  3.2091703e+00  4.8285270e+00 -3.9754203e-01  6.7572942e+00
  2.5990815e+00  3.3405595e+00  2.4591960e-01  2.4605217e+00
  2.0374715e+00  6.1041536e+00  9.1866045e+00  1.2458939e+01]",-0.9727555171561914,-0.7271984345112276,1.0524823918803246,"[0.41626006 0.31327322 0.22167796 0.28197002 0.44219145 0.60422176
 0.39553332 0.30381182 0.30310547 0.3474453  0.30256233 0.29736122]",happy
"[-542.9065      84.17889     35.46475     17.77549     15.842887
   12.534235    -7.010363    -7.324762   -17.622826     1.5467261
  -11.672371     1.3011229  -10.189158     4.863277     4.897692
    1.9026116    2.8443468    0.9789369    3.7507522   -7.5945954
    1.3188525   -2.7306108   -6.3839087    1.6111059   -6.0005736
    2.7141051   -3.0754364    1.3829595   -3.9992797    4.8301334
    6.7603893   14.751865     9.202371    13.845923     9.560658
    7.6735997   11.148865    16.764818    10.405463    12.097668 ]",-1.24353908058427,-1.7299992710662893,-0.5238573766621262,"[0.2139157  0.20028953 0.22150801 0.20381492 0.19561826 0.32583794
 0.4369044  0.32941374 0.29723212 0.4030665  0.30007762 0.21946065]",sad
"[-4.2895639e+02  6.3060749e+01  1.3025956e+01  2.6970665e+01
 -1.2678783e+00 -3.2535214e+00 -4.6633744e+00 -1.6978720e+01
  5.9360209e+00  6.5227776e+00 -1.1791086e+01  6.7132707e+00
 -2.1306524e+00  7.2743254e+00 -6.1754494e+00 -1.6820914e+00
  2.6412222e+00 -4.3513465e+00 -5.8440022e+00  5.3865838e-01
 -2.6671450e+00 -6.0478640e+00 -3.7306089e+00  5.1925075e-01
 -7.8646960e+00  3.0638430e-01 -1.6223211e+00 -8.0616826e-01
 -1.1733000e+00 -1.8897295e+00 -7.6086483e+00 -6.3997567e-01
 -4.5808144e+00  2.6547170e+00  6.8855796e+00  1.8701990e+01
  1.8368525e+01  2.0068800e+01  1.1264774e+01  5.1064453e+00]",-0.41310108251896255,0.3194954848359851,0.11179928237384988,"[0.2909161  0.5607064  0.49197534 0.24001542 0.24705665 0.3249987
 0.69134176 0.55176187 0.24108331 0.17595342 0.19728804 0.22714506]",neutral
"[-4.7365646e+02  2.2779182e+01 -2.7781590e+01 -2.4766440e+00
 -1.5722082e+01 -1.5869232e+01 -1.4930588e+01 -1.6876760e+01
 -7.8204331e+00 -3.1334012e+00 -3.3939848e+00 -1.0868937e+00
 -2.7694931e+00  2.7971492e+00 -4.4087324e+00 -9.9005759e-01
  2.9606154e+00  3.1581428e+00  4.0000906e+00 -2.1213719e-01
  2.2315948e+00  1.3197072e+00 -2.8633434e-01  1.7425565e+00
  1.1943663e+00 -3.5350850e-01  1.1298335e-01  6.1142719e-01
 -5.7754874e-01  2.6294761e+00 -1.3758121e+00  1.6503662e+00
 -6.2568271e-01  2.4114482e+00  7.3434520e-01  8.8050300e-01
  3.2290658e-01  1.1876178e+00  1.1134400e+00  1.1081842e+00]",0.7293146330847314,0.15702551851278937,-1.379374883177385,"[0.39252806 0.3676628  0.31375855 0.3495154  0.3771613  0.4107408
 0.36650312 0.41746056 0.34775522 0.33345446 0.36575967 0.39345434]",happy
"[-376.92126     80.7133      20.827951    27.417448    -3.915459
    4.8178124   -1.8396763  -12.296864     4.177332    -6.0621247
   -8.520775    -1.8098868   -7.8602114   11.871862   -14.537328
   -1.8934168    0.5753338   -2.899653    -8.026859    -3.5700238
   -7.941158    -6.3949056   -6.1253552    2.035744    -2.6729114
    6.6974       1.5003493   -1.127927    -0.9344578   -1.2234371
   -1.258374    10.740079     4.855292     7.991355     1.5227611
    3.2377443    3.3685195    6.176392     6.1989136    7.22336  ]",-0.8254998138598464,-0.48785949150128394,-0.4485031665953153,"[0.34579232 0.3037969  0.19903155 0.15259439 0.15546314 0.30119005
 0.33351982 0.31972337 0.35370156 0.22863552 0.21240616 0.22509891]",sad
"[-6.5970148e+02  5.4789455e+01 -1.7974661e+01  4.5149527e+00
 -7.6019015e+00 -6.8531351e+00 -1.0136917e+01 -1.3472780e+01
 -8.6167345e+00 -3.6340377e+00 -3.3530717e+00 -9.0224409e+00
 -4.8070831e+00  5.4307008e-01 -7.5168056e+00 -2.2828064e+00
 -5.2860394e+00 -2.1808088e+00 -6.2580609e+00  1.4703466e+00
 -3.9482570e+00  2.3821485e+00 -1.9352635e+00  1.4235768e+00
 -1.9185442e+00  1.1132989e+00 -1.0219393e+00  3.5361519e+00
  2.5735216e+00  4.2489705e+00  2.0403018e+00  5.0648389e+00
  7.5704322e+00  7.2638297e+00  4.9109192e+00  2.0226676e+00
 -1.1471252e+00 -2.3361177e+00  4.3826011e-01  1.4922030e+00]",0.8521576508963317,-0.0021495189282874872,-1.000086308511816,"[0.33984065 0.3018081  0.31057456 0.44846505 0.37433466 0.3528489
 0.37729615 0.43500534 0.55007976 0.47672665 0.4089422  0.41081798]",neutral
"[-8.0325659e+02  5.7537090e+01  9.8242369e+00  1.9648701e+01
  1.4718924e+01  6.3337259e+00  4.7146061e-01 -1.4685000e+00
  3.8797724e+00  2.0546663e+00 -1.6835195e+00  3.9990931e+00
  1.4093118e+00 -3.1874840e+00  1.9873896e+00  1.4278002e+00
  3.8387123e-01  6.3740987e-01 -2.1585033e+00  3.0004027e+00
 -9.6007276e-01 -1.4133216e+00 -4.0843396e+00 -4.2483601e-01
 -3.2247920e+00 -7.4853964e-02 -3.8833258e+00 -2.1622905e-01
 -4.1531134e+00  1.1599420e+00 -2.9896257e+00  9.3560487e-02
 -2.7248068e+00  9.3920760e-02 -3.6536512e+00 -9.2591447e-01
 -2.9036851e+00 -8.3645129e-01 -2.7267897e+00 -9.9178809e-01]",1.389972517759192,1.723373819145717,-1.090754223622793,"[0.5602708  0.57598776 0.6576359  0.7267494  0.7309551  0.69359356
 0.5985493  0.56832147 0.5236344  0.50462973 0.507317   0.55777276]",fear
"[-3.8677371e+02  7.9131706e+01 -3.4398017e+00  1.7223291e+01
 -1.6402725e+01 -2.1558917e+00  4.0682960e+00 -1.4416519e+01
 -3.3903563e+00  3.7960525e+00 -1.5692600e+01  8.2056971e+00
 -3.8539958e-01  9.3052745e-01 -2.2761774e+00 -9.8890877e+00
  9.3793774e-01 -3.3520164e+00 -1.0482303e+01  2.4746437e+00
 -7.4480057e+00 -7.8830562e+00 -3.8921332e+00 -5.5178571e+00
 -4.5548840e+00 -7.3301500e-01 -4.4474211e+00 -1.4172915e+00
 -7.7466998e+00 -2.4476073e+00 -5.4624290e+00  1.3457863e+01
  1.9766380e+01  3.2855289e+01  3.2207436e+01  2.6364223e+01
  9.6180239e+00  6.0072243e-01 -4.6881809e+00  3.7770553e+00]",-0.6745198155631972,-0.8910774514138187,0.38107494990299484,"[0.17925273 0.2623271  0.4295031  0.18091604 0.0753949  0.1303036
 0.4236086  0.6951616  0.3576007  0.16006221 0.12839666 0.16812037]",neutral
"[-3.1917572e+02  3.4188427e+01 -1.7274300e+01  1.2798979e+01
 -1.1364938e+01 -3.9132726e+00 -9.6302738e+00 -1.4712853e+01
  2.8315387e+00 -3.4120264e+00 -1.0714331e+01  7.4423556e+00
 -1.2992265e+01  6.5094762e+00 -5.2754555e+00 -5.4998040e+00
  4.4509892e+00 -1.7414872e-01 -3.4910989e+00  3.4436243e+00
 -6.7028623e+00 -9.6895647e-01  2.3106744e+00  9.5686970e+00
  7.1695714e+00  6.7524900e+00 -2.9031554e-01  3.9307523e+00
  4.2355342e+00  7.0017047e+00  7.1766883e-01  1.8480839e+00
  2.6098159e-01  6.3775382e+00  1.8849455e+00  2.4420524e+00
 -1.4920275e+00 -2.5753174e+00 -2.9795275e+00 -6.4269012e-01]",0.5793957567756988,0.8969221284350247,1.207562004668326,"[0.34086958 0.4004     0.48206815 0.38357925 0.30608088 0.20471725
 0.18824203 0.28744656 0.29886186 0.24064358 0.26023373 0.29038605]",happy
"[-3.0053787e+02  4.0605114e+01 -2.8108751e+01  1.7456255e+01
 -1.1514581e+01 -1.3613380e+01 -6.9198012e+00 -1.7170830e+01
  5.1616764e+00 -5.5804582e+00 -1.2243955e+01  1.2842886e+01
 -1.6649313e+01  4.0413289e+00 -5.1469545e+00 -7.7335658e+00
  4.2478766e+00 -2.5186493e+00 -3.4514313e+00  2.1838834e+00
 -7.0634985e+00  1.8043085e+00  2.8262291e+00  8.4088669e+00
  5.6925106e-01 -3.7002236e-01 -7.0146694e+00 -9.8869610e-01
  6.8891077e+00  1.0908831e+01  2.1424804e+00  5.1515121e+00
  4.1381207e+00  1.5584459e+01  1.0039446e+01  8.7234745e+00
  1.7619452e+00 -1.7748585e-01 -2.2092090e+00 -4.5326109e+00]",-0.2701571229332095,-0.06632750210737795,0.8035665898113095,"[0.21435952 0.21569894 0.33323884 0.3217031  0.14483799 0.0954192
 0.13202342 0.32455924 0.34176916 0.22441196 0.21522306 0.16137983]",happy
"[-3.82458435e+02  5.96623955e+01  3.46596336e+00  1.99853020e+01
  4.54418039e+00 -3.27910137e+00 -1.97371387e+00 -1.59187841e+01
  5.07877922e+00  4.27927017e+00 -1.02807360e+01  1.14174042e+01
 -6.18394756e+00  4.46049118e+00  7.40951836e-01 -5.28472137e+00
  2.06715059e+00 -4.88572598e+00 -7.66310024e+00  2.90356576e-01
 -3.68279696e+00 -4.40229559e+00 -4.71277237e+00  7.71018982e-01
 -4.35172224e+00 -2.68457079e+00 -2.94132495e+00 -1.26473033e+00
 -4.75405788e+00 -2.51153052e-01 -8.03506660e+00  1.05348475e-01
 -1.08654919e+01 -9.42062378e-01 -1.08409822e-02  1.34011917e+01
  2.22982883e+01  2.75745525e+01  2.62288914e+01  1.56838331e+01]",-0.07284969993514086,0.28338583724791744,0.4387386794646284,"[0.35092998 0.6257207  0.36003375 0.23967643 0.27847525 0.46636614
 0.6356891  0.35142398 0.22042868 0.22211833 0.21461955 0.1868586 ]",neutral
"[-6.5422882e+02  4.1180656e+01 -4.1144147e+00 -6.9480538e-01
 -8.8440943e+00 -9.8998928e+00 -1.0331767e+01 -1.2164464e+01
 -4.5800629e+00 -7.4682961e+00 -2.0776708e+00 -2.7335420e+00
 -6.4901619e+00  2.9973429e-01 -4.3551545e+00 -4.4692430e+00
 -5.0368009e+00 -1.8913592e+00 -4.0037856e+00 -1.9762968e+00
 -3.9116943e+00 -1.3213377e+00 -5.4418936e+00  1.6598002e+00
 -3.2573214e+00 -3.9399973e-01 -2.0594220e+00  3.3170819e+00
  2.3928196e+00  6.2866054e+00  2.1586804e+00  3.8987346e+00
  2.3927507e-01  2.3026149e+00 -1.1001184e+00  6.2382853e-01
  3.0131206e-02 -1.3883637e-01 -2.2968492e-01  2.3667800e-01]",1.8030870851269283,0.3759796478647816,-1.028759474667389,"[0.408099   0.38910314 0.3862262  0.4152217  0.3876215  0.38027424
 0.3991863  0.40471393 0.4246142  0.44585958 0.47303346 0.48871574]",disgust
"[-5.3459436e+02  9.2414566e+01  3.5246330e+01  1.5928361e+01
  2.0717014e+01  1.4966142e+01 -1.9423929e+00 -1.0639293e+01
 -1.1516751e+01  2.5314742e-01 -1.2101737e+01  5.1580148e+00
 -3.7070458e+00  2.5086832e+00  6.1036668e+00 -4.1568251e+00
 -5.8542967e-01  2.8905129e+00  1.1543200e+00 -4.4383755e+00
  1.7839200e+00 -2.9668698e+00 -3.8906302e+00  6.6512650e-01
 -7.7871156e+00  4.6310315e+00 -4.4805136e+00  1.9118973e+00
  1.7887485e+00  1.1388745e+01  9.5465250e+00  1.5109995e+01
  6.3757100e+00  5.4268775e+00  4.1661472e+00  4.8831124e+00
  1.1408786e+01  1.5717378e+01  1.0470331e+01  1.0804850e+01]",-1.4165267304479003,-2.2185884884038702,-1.0843498650981451,"[0.20991996 0.20785551 0.21372406 0.21913882 0.2378005  0.2993878
 0.45676175 0.3031629  0.21710093 0.42357168 0.43781823 0.2786708 ]",sad
"[-4.9705197e+02  3.1837704e+01 -5.0595331e+00  2.7312829e+00
 -2.6959686e+00 -4.7116551e+00 -1.1170105e+01 -3.1745996e+00
 -4.7377362e+00 -5.7862616e+00 -1.6615183e+00 -5.3334422e+00
 -2.8009303e+00 -8.4477526e-01 -4.8686857e+00  7.1374738e-01
 -1.5797142e+00  7.7688426e-01  3.3471370e+00  2.5328710e+00
  1.8043756e+00  3.2523158e+00  4.4322014e+00  4.2285914e+00
  1.8897097e+00  6.5520477e+00  1.9511220e+00  3.6985452e+00
  1.9014044e+00  2.3748360e+00  5.2480596e-01  2.9473777e+00
  1.3187861e+00  2.9559963e+00  3.5428873e-01  1.5753670e+00
  1.9643496e-01  5.9261525e-01 -4.4812575e-02  2.8105903e+00]",0.6786153235954737,1.6217805958593876,-1.468808538962409,"[0.51137924 0.55991864 0.51534206 0.5641574  0.6154289  0.5879413
 0.5013272  0.48332107 0.50704986 0.5372441  0.51537687 0.46731734]",fear
"[-4.4334662e+02  8.3914169e+01 -2.3307505e+00 -1.2189966e+01
  1.3710520e+01  1.9229028e-01 -1.5402605e+01  3.9086475e+00
 -1.3760598e+01  4.8952107e+00 -9.2850704e+00  2.6555982e-01
 -2.8888848e+00  4.9844251e+00  7.3054463e-01  3.8484919e-01
 -3.7702060e+00  4.1539989e+00  1.0861968e+00 -4.5360368e-01
  4.2712879e-01 -4.4592327e-01 -3.0013320e+00  2.9928670e+00
 -5.9232111e+00  5.5118856e+00  1.5962930e+00  5.9351182e+00
  1.6870203e+00  2.1779251e+00  1.9566767e+00  3.2130761e+00
  1.2516552e+00  4.7602797e+00  5.1239243e+00  8.4176502e+00
  7.6486707e+00  1.1883942e+01  9.8554411e+00  9.8632994e+00]",-0.665743419776058,-1.0724898287075395,0.21595202196267416,"[0.31056184 0.3389364  0.33749095 0.361991   0.32732317 0.41248482
 0.43125406 0.3549313  0.3783162  0.3979776  0.3599116  0.298141  ]",disgust
"[-4.18111938e+02  6.20717850e+01  1.51931772e+01 -1.08578339e+01
 -5.39607227e-01  1.47233927e+00 -1.66262817e+01 -5.46519518e+00
 -1.38200197e+01 -4.27417278e+00 -2.21868877e+01 -9.34261703e+00
 -6.35639334e+00 -3.50398034e-01 -1.66718793e+00  3.49273825e+00
 -3.51693177e+00  6.04635859e+00 -1.94200397e+00 -7.57338190e+00
 -2.40137428e-01  1.07486734e+01  9.95491028e+00  2.78845959e+01
  2.21473713e+01  2.58355026e+01  1.31742115e+01  1.14123611e+01
  7.16133475e-01  6.68175554e+00  3.90083492e-01  2.35975528e+00
 -1.65482521e+00 -2.43630886e+00  8.29404652e-01  3.21702123e+00
 -3.45164084e+00 -4.25796896e-01 -5.99604559e+00  3.34540558e+00]",-0.9302833140708797,-0.44578233215311885,0.37006063849424714,"[0.3637649  0.4525056  0.61813784 0.385698   0.11882588 0.07294872
 0.07348873 0.09845145 0.10772905 0.11079813 0.13168778 0.23898965]",fear
"[-4.2672177e+02  3.6490322e+01  1.2221234e+01  4.5729623e+00
  7.8445668e+00  1.4873465e+00 -1.3498707e+01 -6.2924433e-01
 -1.8164919e+01  6.5268785e-01 -1.8863035e+01 -3.0276835e+00
 -6.8409390e+00 -1.9932427e+00 -3.9172699e+00 -1.6038425e+00
 -1.5467831e+00  3.2500148e+00  1.8201247e+00  2.8157909e+00
  3.1071053e+00  1.4278412e+01  1.3525818e+01  2.2455297e+01
  2.3022013e+01  2.2214134e+01  1.0809189e+01  8.7900620e+00
 -6.1164534e-01  5.6036792e+00  2.6230955e+00  2.3856049e+00
 -2.8341532e-01 -3.8091707e+00 -1.5369444e+00  2.3405755e+00
 -3.6366478e-01  1.4884614e+00 -5.1848259e+00  2.8351900e-01]",-0.9049110843952302,0.2794287085742623,0.48361591548283556,"[0.279754   0.49507412 0.54111177 0.3282007  0.1941414  0.17661558
 0.16494463 0.15581864 0.15172742 0.17352019 0.19113486 0.23342067]",fear
"[-668.63855      44.037388      9.045461      9.658762      1.0042174
  -10.988054    -12.244316     -6.454438     -6.6376076    -3.0739193
   -9.954463     -2.4193652    -2.2213197    -7.520729     -3.2037501
   -4.4907675    -4.301407     -1.5966358    -6.287556     -4.0763474
   -6.2142773    -3.431482     -3.853787     -3.83193      -4.4055953
   -1.9587538    -3.2963576    -3.0031142    -3.097392     -0.8441272
   -0.88379425    1.7873667     1.5416018     4.255277      1.123411
    3.2312822     1.6194369     2.6646717     1.0608019     2.296716  ]",1.5623102851336665,1.0220451657621916,-1.431022880650336,"[0.4381085  0.39077312 0.42352405 0.5461266  0.4740823  0.3888059
 0.40886557 0.43218926 0.42455372 0.4352227  0.40320796 0.44053516]",neutral
"[-393.49442      67.1319       17.87888      27.266964      3.593044
    4.8483315    -2.4584694   -13.08231       4.566105     -7.800319
   -6.9291577     0.9568098    -8.861374      9.402456    -10.652524
   -3.0075865     1.1304636    -3.1704476    -6.9017563    -4.0742836
   -7.4615955    -8.377845     -8.464956     -1.6701742    -3.4955826
    6.472         4.52708       2.8300748    -0.87450075   -1.172573
   -4.893987     10.295454      7.844806     12.6346855     7.1924386
    4.329082      3.9330363     4.103223      6.708464      7.3054357 ]",-0.6616916883399269,-0.2699237903791971,0.03288304319968308,"[0.3796792  0.37595457 0.24877281 0.16207626 0.15093309 0.23769124
 0.28982455 0.26268837 0.34680903 0.19568734 0.17452605 0.2475221 ]",sad
